Run,N,Enqueue,Dequeue,Peek,IsEmpty,IsFull,Display
80,50000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000028000
81,50000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000027000
82,50000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000027000
83,50000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000027000
84,50000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000030000
85,50000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000027000
86,50000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000030000
87,50000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000030000
88,50000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000027000
89,50000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000027000
90,50000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000027000
91,50000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000030000
92,50000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000027000
93,50000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000027000
94,50000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000030000
95,50000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000030000
96,50000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000027000
97,50000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000028000
98,50000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000028000
99,50000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000029000
100,50000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000031000
1,60000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000036000
2,60000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000037000
3,60000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000047000
4,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000047000
5,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000033000
6,60000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000036000
7,60000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000034000
8,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000033000
9,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000032000
10,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000032000
11,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000033000
12,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000033000
13,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000033000
14,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000033000
15,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000034000
16,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000032000
17,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000033000
18,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000032000
19,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000033000
20,60000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000033000
21,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000043000
22,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000034000
23,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000032000
24,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000036000
25,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000035000
26,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000033000
27,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000036000
28,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000037000
29,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000036000
30,60000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000033000
31,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000032000
32,60000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000036000
33,60000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000043000
34,60000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000033000
35,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000040000
36,60000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000037000
37,60000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000037000
38,60000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000038000
39,60000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000033000
40,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000032000
41,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000033000
42,60000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000033000
43,60000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000034000
44,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000032000
45,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000033000
46,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000033000
47,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000033000
48,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000034000
49,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000032000
50,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000032000
51,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000036000
52,60000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000034000
53,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000036000
54,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000034000
55,60000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000034000
56,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000033000
57,60000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000036000
58,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000033000
59,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000033000
60,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000033000
61,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000037000
62,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000036000
63,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000036000
64,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000036000
65,60000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000040000
66,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000036000
67,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000036000
68,60000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000035000
69,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000034000
70,60000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000034000
71,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000044000
72,60000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000036000
73,60000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000037000
74,60000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000037000
75,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000033000
76,60000,0.000000003,0.000000002,0.000000001,0.000000001,0.000000001,0.000042000
77,60000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000033000
78,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000040000
79,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000033000
80,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000036000
81,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000036000
82,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000036000
83,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000036000
84,60000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000036000
85,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000036000
86,60000,0.000000003,0.000000002,0.000000001,0.000000001,0.000000001,0.000034000
87,60000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000036000
88,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000032000
89,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000034000
90,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000033000
91,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000032000
92,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000036000
93,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000036000
94,60000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000038000
95,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000036000
96,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000036000
97,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000036000
98,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000037000
99,60000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000034000
100,60000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000036000
1,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000042000
2,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000039000
3,70000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000045000
4,70000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000045000
5,70000,0.000000003,0.000000002,0.000000001,0.000000001,0.000000001,0.000052000
6,70000,0.000000003,0.000000002,0.000000001,0.000000001,0.000000001,0.000038000
7,70000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000043000
8,70000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000043000
9,70000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000045000
10,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000038000
11,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000038000
12,70000,0.000000003,0.000000002,0.000000001,0.000000001,0.000000001,0.000037000
13,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000050000
14,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000037000
15,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000039000
16,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000038000
17,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000041000
18,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000039000
19,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000037000
20,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000038000
21,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000038000
22,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000042000
23,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000038000
24,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000042000
25,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000038000
26,70000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000041000
27,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000043000
28,70000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000042000
29,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000038000
30,70000,0.000000003,0.000000002,0.000000001,0.000000001,0.000000001,0.000038000
31,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000037000
32,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000039000
33,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000040000
34,70000,0.000000003,0.000000002,0.000000001,0.000000001,0.000000001,0.000046000
35,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000042000
36,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000042000
37,70000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000047000
38,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000038000
39,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000051000
40,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000037000
41,70000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000038000
42,70000,0.000000003,0.000000002,0.000000001,0.000000001,0.000000001,0.000038000
43,70000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000038000
44,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000038000
45,70000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000041000
46,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000038000
47,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000038000
48,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000038000
49,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000038000
50,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000038000
51,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000038000
52,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000043000
53,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000040000
54,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000040000
55,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000042000
56,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000038000
57,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000042000
58,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000041000
59,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000039000
60,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000039000
61,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000038000
62,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000047000
63,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000042000
64,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000047000
65,70000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000041000
66,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000042000
67,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000042000
68,70000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000042000
69,70000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000043000
70,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000040000
71,70000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000049000
72,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000040000
73,70000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000039000
74,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000039000
75,70000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000043000
76,70000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000046000
77,70000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000043000
78,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000042000
79,70000,0.000000003,0.000000002,0.000000001,0.000000001,0.000000001,0.000038000
80,70000,0.000000003,0.000000002,0.000000001,0.000000001,0.000000001,0.000042000
81,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000038000
82,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000040000
83,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000039000
84,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000037000
85,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000038000
86,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000038000
87,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000038000
88,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000037000
89,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000038000
90,70000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000041000
91,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000038000
92,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000038000
93,70000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000039000
94,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000038000
95,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000038000
96,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000038000
97,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000038000
98,70000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000042000
99,70000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000038000
100,70000,0.000000007,0.000000002,0.000000002,0.000000001,0.000000001,0.000053000
1,80000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000049000
2,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000045000
3,80000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000048000
4,80000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000055000
5,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000044000
6,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000043000
7,80000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000055000
8,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000042000
9,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000055000
10,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000047000
11,80000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000050000
12,80000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000044000
13,80000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000043000
14,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000047000
15,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000044000
16,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000048000
17,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000042000
18,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000043000
19,80000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000047000
20,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000044000
21,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000043000
22,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000043000
23,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000043000
24,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000052000
25,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000045000
26,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000048000
27,80000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000044000
28,80000,0.000000003,0.000000002,0.000000001,0.000000001,0.000000001,0.000044000
29,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000055000
30,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000049000
31,80000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000044000
32,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000043000
33,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000044000
34,80000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000051000
35,80000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000048000
36,80000,0.000000003,0.000000002,0.000000002,0.000000001,0.000000001,0.000051000
37,80000,0.000000002,0.000000003,0.000000001,0.000000001,0.000000001,0.000045000
38,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000043000
39,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000047000
40,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000043000
41,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000047000
42,80000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000043000
43,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000043000
44,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000044000
45,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000045000
46,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000043000
47,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000044000
48,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000045000
49,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000043000
50,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000047000
51,80000,0.000000003,0.000000002,0.000000002,0.000000001,0.000000001,0.000043000
52,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000049000
53,80000,0.000000002,0.000000003,0.000000002,0.000000001,0.000000002,0.000047000
54,80000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000050000
55,80000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000049000
56,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000047000
57,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000058000
58,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000044000
59,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000043000
60,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000043000
61,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000044000
62,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000044000
63,80000,0.000000002,0.000000003,0.000000001,0.000000001,0.000000001,0.000043000
64,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000047000
65,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000043000
66,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000044000
67,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000043000
68,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000043000
69,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000043000
70,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000043000
71,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000048000
72,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000043000
73,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000043000
74,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000048000
75,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000044000
76,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000051000
77,80000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000045000
78,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000043000
79,80000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000057000
80,80000,0.000000002,0.000000003,0.000000002,0.000000001,0.000000002,0.000045000
81,80000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000049000
82,80000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000048000
83,80000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000053000
84,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000044000
85,80000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000045000
86,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000044000
87,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000043000
88,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000047000
89,80000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000044000
90,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000043000
91,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000043000
92,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000043000
93,80000,0.000000003,0.000000002,0.000000001,0.000000001,0.000000001,0.000046000
94,80000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000046000
95,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000043000
96,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000043000
97,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000048000
98,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000047000
99,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000044000
100,80000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000043000
1,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000049000
2,90000,0.000000002,0.000000003,0.000000001,0.000000001,0.000000001,0.000049000
3,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000048000
4,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000056000
5,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000059000
6,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000054000
7,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000049000
8,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000052000
9,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000054000
10,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000060000
11,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000070000
12,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000049000
13,90000,0.000000002,0.000000003,0.000000002,0.000000001,0.000000001,0.000049000
14,90000,0.000000003,0.000000002,0.000000001,0.000000001,0.000000001,0.000049000
15,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000048000
16,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000049000
17,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000049000
18,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000053000
19,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000062000
